"Year","State","State.ANSI","Commodity","Data.Item","Domain","Domain.Category","Value","CV...."
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","1,000,000 OR MORE $",76153000,"6.4"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","10,000 TO 24,999 $",7259000,"-30.6"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","100,000 TO 249,999 $",19512000,"11.7"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","2,500 TO 4,999 $",6097000,"-12.0"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","25,000 TO 49,999 $",4126000,"-84.1"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","250,000 TO 499,999 $",33836000,"31.0"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","5,000 TO 9,999 $",8807000,"-13.2"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","50,000 TO 99,999 $",10844000,"21.0"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","500,000 TO 999,999 $",25187000,"35.1"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","LESS THAN 1,000 $",33811000,"-13.4"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","1,000 TO 2,499 $",10841000,"-11.5"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","1,000,000 OR MORE $",75534000,"6.5"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","10,000 TO 24,999 $",7222000,"-30.9"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","100,000 TO 249,999 $",19580000,"18.6"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","2,500 TO 4,999 $",5914000,"-12.9"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","25,000 TO 49,999 $",4152000,"-74.0"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","250,000 TO 499,999 $",36317000,"23.8"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","5,000 TO 9,999 $",9114000,"-15.3"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","50,000 TO 99,999 $",12171000,"21.8"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","500,000 TO 999,999 $",21916000,"45.3"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","LESS THAN 1,000 $",33565000,"-14.0"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1111",135000,"(H)"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1112",46605000,"13.9"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1113",25481000,"42.7"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1114",24497000,"16.0"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1119",1036000,"(H)"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","11191",NA,"(D)"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","11193 & 11194 & 11199",NA,"(D)"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","112111",5509000,"-22.2"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","112112",1677000,"28.7"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","11212",23144000,"7.9"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1122",926000,"(H)"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1123",2701000,"-78.8"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1124",5426000,"-12.3"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1125 & 1129",13082000,"-43.4"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED",94710000,"27.0"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","1,000 TO 4,999 $",502000,"18.2"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","10,000 TO 24,999 $",4173000,"18.8"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","25,000 TO 49,999 $",6096000,"23.7"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","5,000 TO 9,999 $",1235000,"22.7"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","50,000 OR MORE $",73532000,"7.2"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","LESS THAN 1,000 $",57000,"24.6"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","TOTAL","NOT SPECIFIED",85594000,"7.9"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","1,000 TO 4,999 $",1730000,"21.7"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","10,000 TO 24,999 $",14582000,"13.3"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","25,000 TO 49,999 $",15170000,"12.7"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","5,000 TO 9,999 $",4362000,"14.6"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","50,000 OR MORE $",23769000,"15.4"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","LESS THAN 1,000 $",44000,"33.0"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","TOTAL","NOT SPECIFIED",59657000,"11.4"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","1,000 TO 1,999 ACRES",NA,"(D)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","1.0 TO 9.9 ACRES",4894000,"-40.6"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","10.0 TO 49.9 ACRES",1947000,"(H)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","100 TO 139 ACRES",2264000,"(H)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","140 TO 179 ACRES",NA,"(D)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","180 TO 219 ACRES",785000,"(H)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","2,000 OR MORE ACRES",NA,"(D)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","220 TO 259 ACRES",175000,"(H)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","260 TO 499 ACRES",10762000,"14.8"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","50.0 TO 69.9 ACRES",1474000,"-52.2"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","500 TO 999 ACRES",14092000,"8.9"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","70.0 TO 99.9 ACRES",2874000,"-60.1"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","1,000 TO 2,499 $",6867000,"-16.9"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","1,000,000 OR MORE $",NA,"(D)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","10,000 TO 24,999 $",2955000,"-44.1"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","100,000 TO 249,999 $",1732000,"(H)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","2,500 TO 4,999 $",4619000,"-20.4"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","25,000 TO 49,999 $",348000,"(H)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","250,000 TO 499,999 $",NA,"(D)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","5,000 TO 9,999 $",3935000,"-19.5"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","50,000 TO 99,999 $",3462000,"52.1"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","500,000 TO 999,999 $",NA,"(D)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","LESS THAN 1,000 $",14794000,"-20.1"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","1,000 TO 2,499 $",6458000,"-18.3"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","1,000,000 OR MORE $",NA,"(D)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","10,000 TO 24,999 $",3041000,"-42.4"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","100,000 TO 249,999 $",779000,"(H)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","2,500 TO 4,999 $",4368000,"-20.9"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","25,000 TO 49,999 $",969000,"(H)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","250,000 TO 499,999 $",8689000,"47.7"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","5,000 TO 9,999 $",4572000,"-14.8"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","50,000 TO 99,999 $",3564000,"50.2"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","500,000 TO 999,999 $",NA,"(D)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","LESS THAN 1,000 $",14472000,"-21.4"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1111",2009000,"20.5"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1112",6596000,"21.9"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1113",164000,"(H)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1114",4179000,"61.0"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1119",2643000,"(H)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","11193 & 11194 & 11199",2643000,"(H)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","112111",5495000,"-30.0"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","112112",NA,"(D)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","11212",NA,"(D)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1122",NA,"(D)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1123",1347000,"41.2"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1124",2576000,"-24.7"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1125 & 1129",5916000,"-50.1"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED",25937000,"37.1"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","1,000 TO 4,999 $",1729000,"21.7"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","10,000 TO 24,999 $",14506000,"13.4"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","25,000 TO 49,999 $",15170000,"12.7"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","5,000 TO 9,999 $",4402000,"14.5"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","50,000 OR MORE $",23767000,"15.4"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","LESS THAN 1,000 $",44000,"33.0"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","TOTAL","NOT SPECIFIED",59618000,"11.4"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","1,000 TO 1,999 ACRES",NA,"(D)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","1.0 TO 9.9 ACRES",4873000,"-40.7"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","10.0 TO 49.9 ACRES",1856000,"(H)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","100 TO 139 ACRES",2269000,"(H)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","140 TO 179 ACRES",NA,"(D)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","180 TO 219 ACRES",787000,"(H)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","2,000 OR MORE ACRES",NA,"(D)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","220 TO 259 ACRES",176000,"(H)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","260 TO 499 ACRES",10794000,"14.8"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","50.0 TO 69.9 ACRES",1667000,"-46.1"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","500 TO 999 ACRES",14096000,"8.9"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","70.0 TO 99.9 ACRES",2874000,"-60.1"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","1,000 TO 2,499 $",6867000,"-16.9"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","1,000,000 OR MORE $",NA,"(D)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","10,000 TO 24,999 $",2939000,"-44.5"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","100,000 TO 249,999 $",1755000,"(H)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","2,500 TO 4,999 $",4619000,"-20.4"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","25,000 TO 49,999 $",347000,"(H)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","250,000 TO 499,999 $",NA,"(D)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","5,000 TO 9,999 $",3911000,"-19.5"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","50,000 TO 99,999 $",3460000,"52.1"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","500,000 TO 999,999 $",NA,"(D)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","LESS THAN 1,000 $",14710000,"-20.2"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","1,000 TO 2,499 $",6458000,"-18.3"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","1,000,000 OR MORE $",NA,"(D)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","10,000 TO 24,999 $",3025000,"-42.7"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","100,000 TO 249,999 $",805000,"(H)"
2022,"NEW HAMPSHIRE",33,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","2,500 TO 4,999 $",4369000,"-20.9"
